mint_address,meta_address,meta_name,meta_uri,inmate_number,image_uri,genesis_order
BuK7Jj4ZZZ2XMgbDUQcREvxgXjg4SppcRydG3aG1BRQL,CiMnqxox8YRyh5Wr3c8ymZ2p5qX7DQj2RF1yTvXQHPYn,"Degen Ape #5270",https://arweave.net/_nAKNyyd4YFGOw0RZwKJD98BJNs0kr--FofmQOJZlHc,5270,https://arweave.net/y4BTjd8fqJCqiQ86ix4wCmgAHKGQM6TYXQ9NxuvbxeI,689
GpBbyB6nke9H6EvYYsa4S5SND3wHyurcpFeKW5fgahLb,yHmUCshqyrWeUMbcrKnJprmvTcT79T3nDHTYajKoCBA,"Degen Ape #7928",https://arweave.net/mRMjQ62OV7-cn0U3cEHLMpEafQiSL4DBo1nCwIrHVu4,7928,https://arweave.net/Czg9fszqyfzvXP7mfBnFxJ25-docxDou0XUGf6OvIjU,691
EtynMg7uQ1xQtAk9BNgGggUUcsX1AZcgjjypiose225C,DaA6JKJMbY848usPhRLca1YXYBH4wTPPSmCwrQEfQv5Q,"","","","",692
3svfxyb3m9tYQZQi9QSKjjiP4eYMQyRLxzyna4aTSJCS,8Lbrf53Aze6yEpNU6ZxJyyRNz2sYSd8X8YSVA3mzd5tB,"","","","",696
J52tTVVKihH9VKWqFsBAAZaEeSzTqkMHBrxXn9ShL2ef,4z244x16xsVmv442jVRctkwGaqjeu1VwyqX35tdj9oH2,"","","","",697
7wcSPURpJs4nx7Mt6ZwTKA79vXLN261bS5H69Kgmoqgb,BCqfzu2c86dfp9rmRHSytqFASzrzqSpvXw6kF5X3sBBh,"Degen Ape #6354",https://arweave.net/LNAknUchv9vyPQIutziUK7glXW3NUct8xAYgkLLtcyY,6354,https://arweave.net/cVteV8ApYPtocQi0RVLMcbr7Nf6hnVNPxxF7qG9WSxU,700
AyJLYWwqByJoHVdwprzcCRCZhKfR5Uveg7WwqYpmUmHH,8A5wPHRdX1wbKwBiM8wxR8PE3zpLnMQt1vVfxV9NF5Nw,"Degen Ape #4258",https://arweave.net/mc5aCG3BsxH50c885Wr5WEsu2ud-0PDGuN6J6GpHvQc,4258,https://arweave.net/iioZgq_51JoiE3MduiGXiYi4mrhKKL7PK9Oh_kMBnbE,703
66Ym5uXqqLk6i8MFnsYbZreHvowF3VxDoftkfF8d4SuX,4kmrajawTKJpZLKvkC4T2izk9tGv3HSjycxcGet1Mjfa,"Degen Ape #4425",https://arweave.net/Ps6eld5sDau5FumJy2d3USVkANuKKvFwU9vo-U4TpnY,4425,https://arweave.net/epFvsVL9vIVYnlgzoVl5LOKfVDHEZbKyJy7jOi_WgPI,705
2JrXxXGiYaadTKcssdZGNBjRNRGESgNzP5HhJTLhF3x6,GAWn2YxwPi91y4xMeEiZ1AnhrGqYg1vKgb4qNyfsKKw1,"","","","",706
BjLChg3ockhhNuCyZuFJjiTAT6C9KQcSMUUDFiDCmZ1H,5RkHCE84jNMBGABHNDJcvHxReYUdFJTUJMEEGAdv4gun,"Degen Ape #5020",https://arweave.net/HSemNUDaslTUmY4CpmgnEH_6HFOl1KlzBMCQRX2PXr8,5020,https://arweave.net/EfeXuxxYkTyQFqTzBM9PJEJGtxPrW8vVvdrSfPUdNKA,708
